Date,BNGA.JK,TLKM.JK,ADRO.JK,ANTM.JK
2024-06-26 00:00:00+07:00,1426.022705078125,2780.96240234375,1348.39306640625,1157.373779296875
2024-06-27 00:00:00+07:00,1434.3863525390625,2808.77197265625,1348.39306640625,1171.662353515625
2024-06-28 00:00:00+07:00,1472.0233154296875,2901.470703125,1368.006103515625,1190.7137451171875
2024-07-01 00:00:00+07:00,1472.0233154296875,2864.391357421875,1372.909423828125,1243.105224609375
2024-07-02 00:00:00+07:00,1455.2958984375,2818.0419921875,1392.5224609375,1233.5794677734375
2024-07-03 00:00:00+07:00,1472.0233154296875,2808.77197265625,1417.03857421875,1252.630859375
2024-07-04 00:00:00+07:00,1480.3870849609375,2743.8828125,1402.3287353515625,1262.1566162109375
2024-07-05 00:00:00+07:00,1497.1146240234375,2799.502197265625,1426.8450927734375,1247.8680419921875
2024-07-08 00:00:00+07:00,1497.1146240234375,2855.121337890625,1421.94189453125,1300.259521484375
2024-07-09 00:00:00+07:00,1509.660400390625,2855.121337890625,1421.94189453125,1281.2080078125
2024-07-10 00:00:00+07:00,1497.1146240234375,2929.280517578125,1421.94189453125,1281.2080078125
2024-07-11 00:00:00+07:00,1497.1146240234375,2947.820068359375,1402.3287353515625,1295.49658203125
2024-07-12 00:00:00+07:00,1513.84228515625,2984.899658203125,1387.619140625,1295.49658203125
2024-07-15 00:00:00+07:00,1501.296630859375,2929.280517578125,1407.2320556640625,1285.970947265625
2024-07-16 00:00:00+07:00,1492.9327392578125,2873.6611328125,1407.2320556640625,1276.4451904296875
2024-07-17 00:00:00+07:00,1488.7509765625,3012.709228515625,1421.94189453125,1314.5479736328125
2024-07-18 00:00:00+07:00,1501.296630859375,2975.6298828125,1485.6839599609375,1309.78515625
2024-07-19 00:00:00+07:00,1509.660400390625,2910.74072265625,1520.0067138671875,1285.970947265625
2024-07-22 00:00:00+07:00,1513.84228515625,2873.6611328125,1564.135986328125,1276.4451904296875
2024-07-23 00:00:00+07:00,1505.4783935546875,2929.280517578125,1534.7164306640625,1252.630859375
2024-07-24 00:00:00+07:00,1497.1146240234375,2836.58154296875,1554.32958984375,1247.8680419921875
2024-07-25 00:00:00+07:00,1488.7509765625,2864.391357421875,1534.7164306640625,1219.2908935546875
2024-07-26 00:00:00+07:00,1484.5689697265625,2873.6611328125,1559.23291015625,1233.5794677734375
2024-07-29 00:00:00+07:00,1492.9327392578125,2827.311767578125,1559.23291015625,1247.8680419921875
2024-07-30 00:00:00+07:00,1547.29736328125,2669.723876953125,1583.7489013671875,1238.34228515625
2024-07-31 00:00:00+07:00,1538.93359375,2669.723876953125,1578.845703125,1252.630859375
2024-08-01 00:00:00+07:00,1538.93359375,2669.723876953125,1593.5555419921875,1281.2080078125
2024-08-02 00:00:00+07:00,1547.29736328125,2641.914306640625,1627.8782958984375,1281.2080078125
2024-08-05 00:00:00+07:00,1476.205322265625,2586.294921875,1515.103515625,1224.0538330078125
2024-08-06 00:00:00+07:00,1497.1146240234375,2586.294921875,1559.23291015625,1233.5794677734375
2024-08-07 00:00:00+07:00,1488.7509765625,2614.104736328125,1583.7489013671875,1233.5794677734375
2024-08-08 00:00:00+07:00,1480.3870849609375,2641.914306640625,1564.135986328125,1209.7652587890625
2024-08-09 00:00:00+07:00,1492.9327392578125,2623.37451171875,1559.23291015625,1224.0538330078125
2024-08-12 00:00:00+07:00,1488.7509765625,2660.4541015625,1588.6522216796875,1247.8680419921875
2024-08-13 00:00:00+07:00,1497.1146240234375,2641.914306640625,1583.7489013671875,1247.8680419921875
2024-08-14 00:00:00+07:00,1522.2060546875,2651.18408203125,1578.845703125,1243.105224609375
2024-08-15 00:00:00+07:00,1505.4783935546875,2660.4541015625,1573.9425048828125,1319.3109130859375
2024-08-16 00:00:00+07:00,1513.84228515625,2743.8828125,1608.2652587890625,1390.753662109375
2024-08-19 00:00:00+07:00,1518.0240478515625,2716.0732421875,1608.2652587890625,1400.2794189453125
2024-08-20 00:00:00+07:00,1534.751708984375,2762.422607421875,1603.362060546875,1405.042236328125
2024-08-21 00:00:00+07:00,1580.7523193359375,2753.15283203125,1598.4588623046875,1400.2794189453125
2024-08-22 00:00:00+07:00,1559.843017578125,2706.803466796875,1647.4910888671875,1371.7022705078125
2024-08-23 00:00:00+07:00,1584.934326171875,2734.613037109375,1701.4268798828125,1381.22802734375
2024-08-26 00:00:00+07:00,1597.47998046875,2762.422607421875,1711.2335205078125,1409.80517578125
2024-08-27 00:00:00+07:00,1589.1160888671875,2771.692626953125,1725.9432373046875,1400.2794189453125
2024-08-28 00:00:00+07:00,1589.1160888671875,2762.422607421875,1730.846435546875,1381.22802734375
2024-08-29 00:00:00+07:00,1568.2066650390625,2808.77197265625,1725.9432373046875,1343.1251220703125
2024-08-30 00:00:00+07:00,1572.388671875,2836.58154296875,1745.5560302734375,1324.07373046875
2024-09-02 00:00:00+07:00,1589.1160888671875,2910.74072265625,1770.0723876953125,1328.8365478515625
2024-09-03 00:00:00+07:00,1576.5704345703125,2855.121337890625,1765.1690673828125,1305.0223388671875
2024-09-04 00:00:00+07:00,1564.0247802734375,2855.121337890625,1745.5560302734375,1281.2080078125
2024-09-05 00:00:00+07:00,1589.1160888671875,2799.502197265625,1740.6529541015625,1281.2080078125
